USER       PID                  STARTED COMMAND
root     11667 Tue Aug 11 09:09:24 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_36 -d 0 -o 1
bsc      11865 Tue Aug 11 09:09:27 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_37 -d 0 -o 1
oracle   11942 Wed Aug 12 16:59:01 2015 ora_s004_bsct5
oracle   12239 Wed Aug 19 13:27:59 2015 ora_j000_bsct5
root     12390 Tue Aug 11 09:09:29 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_37 -d 0 -o 1
bsc      13817 Tue Aug 11 09:09:32 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_38 -d 0 -o 1
root     14310 Tue Aug 11 09:09:34 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_38 -d 0 -o 1
bsc      14419 Tue Aug 11 09:09:37 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_39 -d 0 -o 1
root     14521 Tue Aug 11 09:09:39 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_39 -d 0 -o 1
bsc      14638 Tue Aug 11 09:09:42 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_40 -d 0 -o 1
root     14854 Tue Aug 11 09:09:44 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_40 -d 0 -o 1
bsc      14959 Tue Aug 11 09:09:47 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_41 -d 0 -o 1
root     15109 Tue Aug 11 09:09:49 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_41 -d 0 -o 1
bsc      15185 Tue Aug 11 09:09:52 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_42 -d 0 -o 1
root     15234 Tue Aug 11 09:09:54 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_42 -d 0 -o 1
bsc      15336 Tue Aug 11 09:09:57 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_43 -d 0 -o 1
root     15455 Tue Aug 11 09:09:59 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_43 -d 0 -o 1
bsc      15481 Mon Aug 17 04:10:20 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_10 -d 0 -o 1
bsc      15564 Tue Aug 11 09:10:02 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_44 -d 0 -o 1
bsc      15606 Mon Aug 17 04:10:22 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_14 -d 0 -o 1
root     15790 Tue Aug 11 09:10:04 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_44 -d 0 -o 1
bsc      15831 Tue Aug 11 09:10:07 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_45 -d 0 -o 1
oracle   15914 Sun Aug  9 02:55:01 2015 /u20/apps/oracle/product/agent11g/perl/bin/perl /u20/apps/oracle/product/agent11g/bin/emwd.pl agent /u20/apps/oracle/product/agent11g/sysman/log/emagent.nohup
root     15940 Tue Aug 11 09:10:09 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_45 -d 0 -o 1
oracle   15956 Sun Aug  9 02:55:01 2015 /u20/apps/oracle/product/agent11g/bin/emagent
oracle   15982 Sun Aug  9 02:55:02 2015 oraclebsct5 (LOCAL=NO)
bsc      16058 Tue Aug 11 09:10:12 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_46 -d 0 -o 1
oracle   16083 Sun Aug  9 02:55:03 2015 oraclebsct5 (LOCAL=NO)
oracle   16127 Sun Aug  9 02:55:04 2015 ora_smco_bsct5
root     16156 Tue Aug 11 09:10:14 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_46 -d 0 -o 1
bsc      16344 Tue Aug 11 09:10:17 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_47 -d 0 -o 1
root     16497 Tue Aug 11 09:10:19 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_47 -d 0 -o 1
bsc      16586 Tue Aug 11 09:10:22 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_48 -d 0 -o 1
root     16759 Tue Aug 11 09:10:24 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_48 -d 0 -o 1
bsc      16788 Mon Aug 17 04:10:50 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_11 -d 0 -o 1
bsc      16829 Tue Aug 11 09:10:27 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_49 -d 0 -o 1
root     16831 Sun Aug  9 02:55:12 2015 [flush-9:15]
bsc      16914 Mon Aug 17 04:10:52 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_12 -d 0 -o 1
root     16939 Tue Aug 11 09:10:29 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_49 -d 0 -o 1
bsc      16957 Mon Aug 17 04:10:54 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_13 -d 0 -o 1
bsc      17037 Mon Aug 17 04:10:56 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_15 -d 0 -o 1
bsc      17038 Tue Aug 11 09:10:32 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_50 -d 0 -o 1
bsc      17122 Mon Aug 17 04:10:58 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_16 -d 0 -o 1
root     17145 Tue Aug 11 09:10:34 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_50 -d 0 -o 1
bsc      17242 Tue Aug 11 09:10:37 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_51 -d 0 -o 1
bsc      17256 Mon Aug 17 04:11:00 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_17 -d 0 -o 1
root     17338 Tue Aug 11 09:10:39 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_51 -d 0 -o 1
bsc      17437 Mon Aug 17 04:11:02 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_18 -d 0 -o 1
bsc      17459 Tue Aug 11 09:10:42 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_52 -d 0 -o 1
bsc      17513 Mon Aug 17 04:11:04 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_19 -d 0 -o 1
bsc      17632 Mon Aug 17 04:11:06 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_20 -d 0 -o 1
root     17663 Tue Aug 11 09:10:44 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_52 -d 0 -o 1
bsc      17772 Tue Aug 11 09:10:47 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_53 -d 0 -o 1
root     17913 Tue Aug 11 09:10:49 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_53 -d 0 -o 1
bsc      17992 Tue Aug 11 09:10:52 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_54 -d 0 -o 1
root     18037 Tue Aug 11 09:10:54 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_54 -d 0 -o 1
bsc      18143 Tue Aug 11 09:10:57 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_55 -d 0 -o 1
root     18257 Tue Aug 11 09:10:59 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_55 -d 0 -o 1
bsc      18350 Tue Aug 11 09:11:02 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_56 -d 0 -o 1
root     18579 Tue Aug 11 09:11:04 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_56 -d 0 -o 1
bsc      18625 Tue Aug 11 09:11:07 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_57 -d 0 -o 1
root     18721 Tue Aug 11 09:11:09 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_57 -d 0 -o 1
bsc      18842 Tue Aug 11 09:11:12 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_58 -d 0 -o 1
root     18932 Tue Aug 11 09:11:14 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_58 -d 0 -o 1
bsc      19082 Tue Aug 11 09:11:17 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_59 -d 0 -o 1
root     19223 Tue Aug 11 09:11:19 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_59 -d 0 -o 1
bsc      19305 Tue Aug 11 09:11:22 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_60 -d 0 -o 1
root     19486 Tue Aug 11 09:11:24 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_60 -d 0 -o 1
bsc      19554 Tue Aug 11 09:11:27 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_61 -d 0 -o 1
root     19662 Tue Aug 11 09:11:29 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_61 -d 0 -o 1
bsc      19739 Tue Aug 11 09:11:32 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_62 -d 0 -o 1
root     19806 Tue Aug 11 09:11:34 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_62 -d 0 -o 1
bsc      19942 Tue Aug 11 09:11:37 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_63 -d 0 -o 1
root     20037 Tue Aug 11 09:11:39 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_63 -d 0 -o 1
bsc      20129 Tue Aug 11 09:11:42 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_64 -d 0 -o 1
root     20363 Tue Aug 11 09:11:44 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_64 -d 0 -o 1
bsc      20478 Tue Aug 11 09:11:47 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_65 -d 0 -o 1
root     20619 Tue Aug 11 09:11:49 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_65 -d 0 -o 1
root     20625 Sat Aug 15 03:23:20 2015 [kworker/0:0]
bsc      20699 Tue Aug 11 09:11:52 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_66 -d 0 -o 1
root     20700 Wed Aug 19 00:00:01 2015 /usr/bin/nmon -x
root     20743 Tue Aug 11 09:11:54 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_66 -d 0 -o 1
bsc      20850 Tue Aug 11 09:11:57 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_67 -d 0 -o 1
root     20958 Tue Aug 11 09:11:59 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_67 -d 0 -o 1
bsc      21007 Tue Aug 11 09:12:02 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_68 -d 0 -o 1
root     21221 Tue Aug 11 09:12:04 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_68 -d 0 -o 1
bsc      21320 Tue Aug 11 09:12:07 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_69 -d 0 -o 1
root     21414 Tue Aug 11 09:12:09 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_69 -d 0 -o 1
bsc      21542 Tue Aug 11 09:12:12 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_70 -d 0 -o 1
root     21631 Tue Aug 11 09:12:14 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_70 -d 0 -o 1
bsc      21779 Tue Aug 11 09:12:17 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_71 -d 0 -o 1
root     21923 Tue Aug 11 09:12:19 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_71 -d 0 -o 1
bsc      21979 Tue Aug 11 09:12:22 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_72 -d 0 -o 1
root     22187 Tue Aug 11 09:12:24 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_72 -d 0 -o 1
bsc      22251 Tue Aug 11 09:12:27 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_73 -d 0 -o 1
root     22370 Tue Aug 11 09:12:29 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_73 -d 0 -o 1
bsc      22441 Tue Aug 11 09:12:32 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_74 -d 0 -o 1
root     22483 Tue Aug 11 09:12:34 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_74 -d 0 -o 1
bsc      22638 Tue Aug 11 09:12:37 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_75 -d 0 -o 1
root     22719 Tue Aug 11 09:12:39 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_75 -d 0 -o 1
bsc      22818 Tue Aug 11 09:12:42 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_76 -d 0 -o 1
root     23040 Tue Aug 11 09:12:44 2015 /u40/apps/bsc/software/BSC/bsc/bin/plc_driver -t PDC_1800_06_76 -d 0 -o 1
bsc      23172 Tue Aug 11 09:12:47 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_77 -d 0 -o 1
bsc      23349 Tue Aug 11 09:12:49 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_78 -d 0 -o 1
bsc      24095 Mon Aug 17 13:06:39 2015 /u40/apps/bsc/software/BSC/bsc/bin/bas_driver -t BDC_1800_05_21 -d 0 -o 1
root     24388 Tue Aug 11 23:06:53 2015 /u50/app/vi/amon_24.4/bin/./wrapper /u50/app/vi/amon_24.4/bin/../conf/wrapper.conf wrapper.syslog.ident=Amon wrapper.pidfile=/u50/app/vi/amon_24.4/bin/./Amon.pid wrapper.name=Amon wrapper.displayname=Application monitoring tool wrapper.daemonize=TRUE wrapper.lockfile=/var/lock/subsys/Amon
root     24410 Tue Aug 11 23:06:53 2015 ../jre/bin/java -Djava.library.path=../lib -classpath ../lib/amon_weca.jar -Dwrapper.key=fHj-d2HECf4URHkiAYXyYlaB3t7DTntL -Dwrapper.port=32002 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=24388 -Dwrapper.version=3.3.1-st -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1 com.vanderlande.amon.Main
root     24840 Fri Aug 14 02:28:10 2015 [kworker/19:0]
oracle   24873 Mon Aug 10 02:12:11 2015 oraclebsct5 (LOCAL=NO)
oracle   25751 Mon Aug 10 02:12:28 2015 oraclebsct5 (LOCAL=NO)
oracle   26472 Mon Aug 10 02:12:47 2015 oraclebsct5 (LOCAL=NO)
oracle   27146 Sun Aug  9 12:04:00 2015 oraclebsct5 (LOCAL=NO)
oracle   27479 Mon Aug 10 02:13:10 2015 oraclebsct5 (LOCAL=NO)
oracle   27635 Wed Aug 19 13:33:00 2015 ora_j001_bsct5
oracle   28290 Mon Aug 10 02:13:28 2015 oraclebsct5 (LOCAL=NO)
oracle   29046 Mon Aug 10 02:13:46 2015 oraclebsct5 (LOCAL=NO)
oracle   29835 Mon Aug 10 02:14:04 2015 oraclebsct5 (LOCAL=NO)
oracle   30448 Mon Aug 10 02:14:22 2015 oraclebsct5 (LOCAL=NO)
oracle   30601 Wed Aug 12 11:33:36 2015 ora_s001_bsct5
root     32010 Sat Aug  8 12:06:30 2015 sbd: inquisitor                                                                                                                     
root     32014 Sat Aug  8 12:06:30 2015 sbd: watcher: /dev/disk/by-id/scsi-xp02a-sbd - slot: 0                                                                              
root     32015 Sat Aug  8 12:06:30 2015 sbd: watcher: /dev/disk/by-id/scsi-xp02b-sbd - slot: 0                                                                              
root     32016 Sat Aug  8 12:06:30 2015 sbd: watcher: /dev/disk/by-id/scsi-msa001c-sbd - slot: 0                                                                            
root     32017 Sat Aug  8 12:06:30 2015 sbd: watcher: Pacemaker                                                                                                             
root     32049 Sat Aug  8 12:06:31 2015 /usr/sbin/corosync
root     32055 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/stonithd
90       32056 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/cib
root     32057 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/lrmd
90       32058 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/attrd
90       32059 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/pengine
90       32060 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/crmd
root     32061 Sat Aug  8 12:06:31 2015 /usr/lib64/heartbeat/mgmtd
root     33145 Wed Aug 19 12:09:28 2015 [kworker/6:2]
oracle   33329 Wed Aug 19 13:56:00 2015 ora_j004_bsct5
oracle   33764 Mon Aug 10 02:14:45 2015 oraclebsct5 (LOCAL=NO)
root     33765 Sat Aug  8 12:08:22 2015 [md10_raid1]
root     33766 Sat Aug  8 12:08:22 2015 /sbin/udevd --daemon
root     33835 Sat Aug  8 12:08:22 2015 [md11_raid1]
root     33836 Sat Aug  8 12:08:22 2015 /sbin/udevd --daemon
root     33903 Sat Aug  8 12:08:23 2015 [md12_raid1]
root     33969 Sat Aug  8 12:08:23 2015 [md13_raid1]
root     34037 Sat Aug  8 12:08:23 2015 [md14_raid1]
root     34106 Sat Aug  8 12:08:23 2015 [md15_raid1]
root     34148 Sun Aug 16 10:49:24 2015 [kworker/18:0]
root     34180 Sat Aug  8 12:08:23 2015 [md40_raid1]
root     34246 Sat Aug  8 12:08:23 2015 [md41_raid1]
root     34418 Sat Aug  8 12:08:32 2015 [kjournald]
root     34545 Sat Aug  8 12:08:34 2015 [flush-9:10]
oracle   34616 Mon Aug 10 02:15:03 2015 oraclebsct5 (LOCAL=NO)
root     34653 Sat Aug  8 12:08:44 2015 [kjournald]
root     34760 Sat Aug  8 12:08:45 2015 [kjournald]
root     34906 Sat Aug  8 12:08:46 2015 [kjournald]
root     35003 Sat Aug  8 12:08:46 2015 [kjournald]
root     35095 Sat Aug  8 12:08:47 2015 [kjournald]
root     35115 Sat Aug  8 12:08:47 2015 [flush-9:11]
root     35117 Sat Aug  8 12:08:47 2015 [flush-9:12]
root     35119 Sat Aug  8 12:08:47 2015 [flush-9:13]
root     35120 Sat Aug  8 12:08:47 2015 [flush-9:14]
oracle   35360 Mon Aug 10 02:15:24 2015 oraclebsct5 (LOCAL=NO)
root     35517 Sat Aug  8 12:08:58 2015 [kjournald]
root     35620 Sat Aug  8 12:09:00 2015 [flush-9:40]
root     35930 Sat Aug  8 12:09:12 2015 [kjournald]
oracle   36187 Mon Aug 10 02:15:43 2015 oraclebsct5 (LOCAL=NO)
root     36459 Sat Aug  8 12:09:15 2015 [flush-9:41]
oracle   37116 Mon Aug 10 02:16:02 2015 oraclebsct5 (LOCAL=NO)
root     37808 Fri Aug 14 01:06:32 2015 [kworker/18:2]
oracle   38175 Mon Aug 10 02:16:26 2015 oraclebsct5 (LOCAL=NO)
root     38682 Wed Aug 19 13:58:07 2015 [kworker/u:0]
oracle   39012 Mon Aug 10 02:16:48 2015 oraclebsct5 (LOCAL=NO)
oracle   40003 Mon Aug 10 02:17:12 2015 oraclebsct5 (LOCAL=NO)
root     40885 Mon Aug 10 10:09:27 2015 rpc.statd --no-notify
root     40931 Mon Aug 10 10:09:27 2015 [rpciod]
root     40934 Mon Aug 10 10:09:27 2015 [nfsiod]
oracle   40964 Wed Aug 19 13:59:01 2015 ora_j003_bsct5
root     42162 Sat Aug  8 12:10:08 2015 kissd -d
oracle   42843 Wed Aug 19 00:07:44 2015 ora_s005_bsct5
postfix  43358 Wed Aug 19 12:34:14 2015 pickup -l -t fifo -u
oracle   51958 Wed Aug 19 14:02:23 2015 ora_w001_bsct5
root     54065 Wed Aug 19 14:03:11 2015 [kworker/u:2]
oracle   55472 Sun Aug  9 02:47:27 2015 ora_pmon_bsct5
oracle   55597 Sun Aug  9 02:47:30 2015 ora_psp0_bsct5
oracle   55664 Sun Aug  9 02:47:31 2015 ora_vktm_bsct5
oracle   55671 Sun Aug  9 02:47:31 2015 ora_gen0_bsct5
oracle   55676 Sun Aug  9 02:47:31 2015 ora_diag_bsct5
oracle   55681 Sun Aug  9 02:47:31 2015 ora_dbrm_bsct5
oracle   55686 Sun Aug  9 02:47:31 2015 ora_dia0_bsct5
oracle   55691 Sun Aug  9 02:47:31 2015 ora_mman_bsct5
oracle   55697 Sun Aug  9 02:47:31 2015 ora_dbw0_bsct5
oracle   55739 Sun Aug  9 02:47:31 2015 ora_dbw1_bsct5
oracle   55744 Sun Aug  9 02:47:31 2015 ora_dbw2_bsct5
oracle   55749 Sun Aug  9 02:47:31 2015 ora_lgwr_bsct5
oracle   55754 Sun Aug  9 02:47:31 2015 ora_ckpt_bsct5
oracle   55759 Sun Aug  9 02:47:31 2015 ora_smon_bsct5
oracle   55764 Sun Aug  9 02:47:31 2015 ora_reco_bsct5
oracle   55780 Sun Aug  9 02:47:31 2015 ora_mmon_bsct5
oracle   55785 Sun Aug  9 02:47:31 2015 ora_mmnl_bsct5
oracle   55790 Sun Aug  9 02:47:31 2015 ora_d000_bsct5
oracle   55795 Sun Aug  9 02:47:31 2015 ora_s000_bsct5
oracle   56021 Wed Aug 19 13:42:23 2015 ora_w000_bsct5
root     56063 Wed Aug 19 14:03:59 2015 sshd: bsc [priv]                                   
oracle   56083 Sun Aug  9 02:47:40 2015 ora_qmnc_bsct5
oracle   56306 Sun Aug  9 02:47:44 2015 ora_cjq0_bsct5
bsc      56320 Wed Aug 19 14:04:05 2015 sshd: bsc@pts/0                                    
bsc      56327 Wed Aug 19 14:04:05 2015 -ksh
oracle   56553 Sun Aug  9 02:47:50 2015 ora_q000_bsct5
oracle   56558 Sun Aug  9 02:47:50 2015 ora_q001_bsct5
oracle   57123 Sun Aug  9 02:48:04 2015 /u01/apps/oracle/product/11.2.0.2/bin/tnslsnr listener_bsct5 -inherit
root     59547 Wed Aug 19 06:58:19 2015 [kworker/19:1]
cm       59941 Sun Aug  9 02:49:04 2015 /u41/app/vi/CM_2.11.4.0/CM/tools/wrapper/../wrapper/wrapper /u41/app/vi/CM_2.11.4.0/CM/tools/wrapper/../../../CM_BSC_LLC/conf/wrapper.conf wrapper.syslog.ident=CM_BSC_LLC wrapper.pidfile=/u41/app/vi/CM_2.11.4.0/data/wrapper/CM_BSC_LLC.pid wrapper.name=CM_BSC_LLC wrapper.displayname=CM_BSC_LLC wrapper.daemonize=TRUE
cm       59944 Sun Aug  9 02:49:04 2015 /u41/app/vi/jre1.6.0_20/bin/java -Dweblogic.MaxMessageSize=20000000 -Dorg.mortbay.io.nio.BUSY_PAUSE=0 -Dcm.instance=CM_BSC_LLC -Djava.security.egd=file:/dev/./urandom -Dnetworkaddress.cache.ttl=-1 -Dcm.logdir=/u41/app/vi/CM_2.11.4.0/logs/CM_BSC_LLC -Doracle.jdbc.ReadTimeout=1800000 -Xms128m -Xmx512m -Djava.library.path=../CM/tools/wrapper/ -classpath ../CM/tools/wrapper/wrapper.jar:../CM/lib/jmxri.jar:../CM/lib/sonic_Channel.jar:../CM/lib/sonic_Client.jar:../CM/lib/sonic_tracing.jar:../CM/lib/cm.jar:../CM/lib/httpcore-4.2.1.jar:../CM/lib/cm-weca.jar:../CM/lib/saxpath.jar:../CM/lib/MQPluggableAuthentication.jar:../CM/lib/sonic_ASPI.jar:../CM/lib/fscontext.jar:../CM/lib/xstream-1.0.2.jar:../CM/lib/jaxen-core.jar:../CM/lib/sonic_Client_ext.jar:../CM/lib/sdf.jar:../CM/lib/sonic_SSL.jar:../CM/lib/commons-lang3-3.1.jar:../CM/lib/sonic_Selector.jar:../CM/lib/xalan.jar:../CM/lib/activemq-core-5.5.1.jar:../CM/lib/commons-codec-1.6.jar:../CM/lib/apache-mime4j-0.6.jar:../CM/lib/sonic_Crypto.jar:../CM/lib/servlet-api-2.5-20081211.jar:../CM/lib/slf4j-log4j12-1.5.6.jar:../CM/lib/commons-lang-2.5.jar:../CM/lib/jdom-1.1.1.cm_patch.jar:../CM/lib/commons-io-2.2.jar:../CM/lib/jms.jar:../CM/lib/jetty-util-6.1.25.jar:../CM/lib/jetty-6.1.25.jar:../CM/lib/resolver.jar:../CM/lib/servlet.jar:../CM/lib/geronimo-j2ee-management_1.1_spec-1.0.1.jar:../CM/lib/ojdbc6.jar:../CM/lib/commons-logging-1.1.1.jar:../CM/lib/activation.jar:../CM/lib/smq_tools.jar:../CM/lib/aspectjweaver.jar:../CM/lib/jaxen-jdom.jar:../CM/lib/mfcontext.jar:../CM/lib/xercesImpl.jar:../CM/lib/smc.jar:../CM/lib/sonic_XA.jar:../CM/lib/log4j-1.2.16.jar:../CM/lib/httpclient-4.2.1.jar:../CM/lib/imq.jar:../CM/lib/slf4j-api-1.5.6.jar:../CM/lib/snmp4j-1.10.1.jar:../CM/lib/sonic_XMessage.jar:../CM/lib/js.jar:../CM/lib/sonic_SF.jar:../CM/lib/aspectjrt.jar:../CM_BSC_LLC/lib/weca_bsc.jar -Dwrapper.key=9BT9qlJAl1QOliWmhcQQObth8ntirQPN -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=59941 -Dwrapper.version=3.3.1-st -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1 org.tanukisoftware.wrapper.WrapperSimpleApp com.vanderlande.weca.cm.core.CmMain
cm       60158 Sun Aug  9 02:49:06 2015 /u41/app/vi/CM_2.11.4.0/CM/tools/wrapper/../wrapper/wrapper /u41/app/vi/CM_2.11.4.0/CM/tools/wrapper/../../../CM_BSC_HLC/conf/wrapper.conf wrapper.syslog.ident=CM_BSC_HLC wrapper.pidfile=/u41/app/vi/CM_2.11.4.0/data/wrapper/CM_BSC_HLC.pid wrapper.name=CM_BSC_HLC wrapper.displayname=CM_BSC_HLC wrapper.daemonize=TRUE
